book_id,rating,title,user
65113,5,A Series of Unfortunate Events Box: The Complete Wreck (Books 1-13),147
834493,5,I'll Always Love You,147
98573,5,Harold and the Purple Crayon,147
515904,5,"There is a Bird on Your Head! (Elephant & Piggie, #4)",148
3943162,5,"Watch Me Throw the Ball! (Elephant & Piggie, #8)",148
821000,5,"Now We Are Six (Winnie-the-Pooh, #4)",148
113946,5,How the Grinch Stole Christmas!,148
301736,5,Guess How Much I Love You,148
6202568,5,"Elephants Cannot Dance! (Elephant & Piggie, #9)",148
820816,5,Richard Scarry's Best Word Book Ever,148
174088,5,Father Bear Comes Home,148
4948,5,The Very Hungry Caterpillar,148
23772,5,Green Eggs and Ham,148
370493,5,The Giving Tree,149
19330,5,The Complete Tales,149
30118,5,A Light in the Attic,149
23772,5,Green Eggs and Ham,149
30119,5,Where the Sidewalk Ends,149
98573,5,Harold and the Purple Crayon,149
9673436,5,The Invention of Hugo Cabret,149
116661,5,Sometimes I Like to Curl Up in a Ball,149
46677,5,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",149
407429,5,The Stinky Cheese Man and Other Fairly Stupid Tales,149
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",150
232958,5,I Love You Through and Through,150
139656,5,"I Love You, Stinky Face",150
638981,5,The Magic School Bus Going Batty: A Book About Bats,150
370493,5,The Giving Tree,150
7784,5,The Lorax,150
191139,5,"Oh, The Places You'll Go!",150
98573,5,Harold and the Purple Crayon,150
117140,5,Snuggle Puppy!,150
632532,5,"Blizzard of the Blue Moon (Magic Tree House, #36)",150
6557929,5,"Nubs: The True Story of a Mutt, a Marine & a Miracle",151
835010,5,The Keeping Quilt,151
7747422,5,It's a Book,151
682920,5,"The Little Mouse, the Red Ripe Strawberry, and the Big Hungry Bear",151
154927,5,Tops & Bottoms,151
191113,5,Don't Let the Pigeon Drive the Bus!,151
815234,5,The Napping House,151
7268995,5,A Sick Day for Amos McGee,151
867248,5,Bear Snores On,151
11594337,5,The One and Only Ivan,151
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",152
3980,5,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,152
84369,5,"The Last Battle (Chronicles of Narnia, #7)",152
25058,4,"Mrs. Piggle Wiggle Box Set (Mrs. Piggle Wiggle, #1,2,3,4)",152
370493,4,The Giving Tree,152
821000,4,"Now We Are Six (Winnie-the-Pooh, #4)",152
776407,4,"The House at Pooh Corner (Winnie-the-Pooh, #2)",152
30118,4,A Light in the Attic,152
30120,4,Falling Up,152
4948,4,The Very Hungry Caterpillar,152
17239036,5,"Anne of Green Gables Collection: 11 Books (Anne of Green Gables, #1-3, #5, #7-8)",153
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",153
3579,5,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",153
281530,5,Because I Love You,153
616650,5,Prayers for Children (Little Golden Book),153
370493,5,The Giving Tree,153
1737205,5,Baby Dear (Little Golden Book),153
113946,5,How the Grinch Stole Christmas!,153
7784,5,The Lorax,153
191139,5,"Oh, The Places You'll Go!",153
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",154
334818,5,Miss Rumphius,154
10659536,5,Every Thing on It,154
12875557,5,Pete the Cat and His Four Groovy Buttons,154
332575,5,The Empty Pot (An Owlet Book),154
370493,5,The Giving Tree,154
127179,5,Library Lion,154
883055,5,Hooway for Wodney Wat,154
7784,5,The Lorax,154
30118,5,A Light in the Attic,154
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,155
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,155
11387515,5,Wonder (Wonder #1),155
33413919,5,The Vanderbeekers of 141st Street,155
24795920,5,"Sophie Quire and the Last Storyguard (Peter Nimble, #2)",155
27064348,5,Ms. Bixby's Last Day,155
22693811,5,"The Penderwicks in Spring (The Penderwicks, #4)",155
25337548,5,The Ethan I Was Before,155
26800718,5,The Someday Birds,155
25938399,5,Counting Thyme,155
8079108,5,Wherever You Are My Love Will Find You,156
7692533,5,The Junkyard Wonders,156
935170,5,"The Enchanted Wood, The Magic Faraway Tree, The Folk of The Faraway Tree, The Wishing Chair Again and Up The Faraway Tree",156
16101018,5,The Day the Crayons Quit,156
11233988,5,I Want My Hat Back,156
1145862,5,"Stand Tall, Molly Lou Melon",156
6434058,5,The Circus Ship,156
19330,5,The Complete Tales,156
7540259,5,Memoirs of a Goldfish,156
301141,5,"Lost and Found (The Boy, #2)",156
28210996,5,I Dissent: Ruth Bader Ginsburg Makes Her Mark,157
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",157
11387515,5,Wonder (Wonder #1),157
6871646,5,Pete the Cat: I Love My White Shoes,157
8999818,5,"I Broke My Trunk! (Elephant & Piggie, #14)",157
23528363,5,The Only Child,157
22238177,5,Ellie's Story,157
22249668,5,Red: A Crayon's Story,157
18295821,5,The Adventures of Beekle: The Unimaginary Friend,157
138070,5,Flotsam,157
34608694,5,She Persisted,158
16101018,5,The Day the Crayons Quit,158
17082833,5,"I'm a Frog! (Elephant and Piggie, #20)",158
12875557,5,Pete the Cat and His Four Groovy Buttons,158
25745002,5,Mother Bruce,158
17846011,5,The Pigeon Needs a Bath!,158
25361885,5,Here Comes Valentine Cat,158
23341903,5,"I Will Take a Nap! (Elephant & Piggie, #23)",158
18295821,5,The Adventures of Beekle: The Unimaginary Friend,158
7558007,5,The Very Cranky Bear,158
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",159
3579,5,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",159
6871646,5,Pete the Cat: I Love My White Shoes,159
191113,5,Don't Let the Pigeon Drive the Bus!,159
157993,5,The Little Prince,159
23604390,5,The Princess and the Pony,159
11594337,5,The One and Only Ivan,159
624744,5,"Leonardo, the Terrible Monster",159
11344755,5,The Princess and the Pig,159
77390,5,"Anne of Avonlea (Anne of Green Gables, #2)",159
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",160
954034,5,The Annotated Hans Christian Andersen,160
370493,5,The Giving Tree,160
821000,5,"Now We Are Six (Winnie-the-Pooh, #4)",160
776407,5,"The House at Pooh Corner (Winnie-the-Pooh, #2)",160
328802,5,Totto-chan: The Little Girl at the Window,160
161099,5,"Good Night, Mr. Tom",160
6945040,5,"Goodbye Malory Towers (Malory Towers, #12)",160
17491,5,"The Enchanted Wood (The Faraway Tree, #1)",160
6945038,5,"Fun and Games at Malory Towers  (Malory Towers, #10)",160
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",161
17368237,5,"How to Betray a Dragon's Hero (How to Train Your Dragon, #11)",161
15841027,5,"How to Seize a Dragon's Jewel (How to Train Your Dragon, #10)",161
370493,5,The Giving Tree,161
6834864,5,"How to Break a Dragon's Heart (How to Train Your Dragon, #8)",161
7784,5,The Lorax,161
23772,5,Green Eggs and Ham,161
157993,5,The Little Prince,161
5116480,5,"How to Ride a Dragon's Storm (How to Train Your Dragon, #7)",161
19543,5,Where the Wild Things Are,161
17290220,5,"Rosie Revere, Engineer",162
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",162
25785760,5,"Ida, Always",162
11387515,5,Wonder (Wonder #1),162
6871646,5,Pete the Cat: I Love My White Shoes,162
13624190,5,"Let's Go for a Drive! (Elephant & Piggie, #18)",162
11233988,5,I Want My Hat Back,162
17846011,5,The Pigeon Needs a Bath!,162
17262290,5,"Journey (Journey Trilogy, #1)",162
3943162,5,"Watch Me Throw the Ball! (Elephant & Piggie, #8)",162
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",163
370493,5,The Giving Tree,163
191139,5,"Oh, The Places You'll Go!",163
23772,5,Green Eggs and Ham,163
30119,5,Where the Sidewalk Ends,163
3636,5,"The Giver (The Giver, #1)",163
236093,5,"The Wonderful Wizard of Oz (Oz, #1)",163
232576,5,Harriet the Spy (Harriet the Spy #1),163
7784,4,The Lorax,163
4948,4,The Very Hungry Caterpillar,163
32940857,5,"Worlds Collide (The Land of Stories, #6)",164
20706320,5,"A Grimm Warning (The Land of Stories, #3)",164
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",164
9673436,5,The Invention of Hugo Cabret,164
11607446,5,"The Wishing Spell (The Land of Stories, #1)",164
295834,5,"The Unusual Suspects (The Sisters Grimm, #2)",164
1809465,5,"Rodrick Rules (Diary of a Wimpy Kid, #2)",164
15790852,5,The Dark,164
172327,5,"The Ersatz Elevator (A Series of Unfortunate Events, #6)",164
176327,5,"The Fairy-Tale Detectives (The Sisters Grimm, #1)",164
7692533,5,The Junkyard Wonders,165
11387515,5,Wonder (Wonder #1),165
157993,5,The Little Prince,165
142092,5,Owen and Mzee: The True Story of a Remarkable Friendship,165
11594337,5,The One and Only Ivan,165
1030796,5,Fred Stays With Me!,165
357664,5,Because of Winn-Dixie,165
300395,5,"Hi! Fly Guy (Fly Guy, #1)",165
532069,4,Pink and Say,165
315882,4,Henry's Freedom Box: A True Story from the Underground Railroad,165
28210996,5,I Dissent: Ruth Bader Ginsburg Makes Her Mark,166
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",166
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,166
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",166
9677870,5,Press Here,166
23310161,5,The Day the Crayons Came Home,166
12666682,5,"Duck, Death and the Tulip",166
27064348,5,Ms. Bixby's Last Day,166
2904330,5,"Are You Ready to Play Outside? (Elephant & Piggie, #7)",166
20821299,5,The Book with No Pictures,166
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",167
17165888,5,The Animal Book,167
21416421,5,"Waiting is Not Easy! (Elephant & Piggie, #22)",167
6871646,5,Pete the Cat: I Love My White Shoes,167
13588082,5,Each Kindness,167
12875557,5,Pete the Cat and His Four Groovy Buttons,167
25745002,5,Mother Bruce,167
883055,5,Hooway for Wodney Wat,167
774012,5,Actual Size,167
18405521,5,Separate Is Never Equal: Sylvia Méndez and Her Family's Fight for Desegregation,167
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,168
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",168
1145862,5,"Stand Tall, Molly Lou Melon",168
113946,5,How the Grinch Stole Christmas!,168
19330,5,The Complete Tales,168
765281,5,Lady and the Tramp,168
7784,5,The Lorax,168
30118,5,A Light in the Attic,168
37186,5,The Miraculous Journey of Edward Tulane,168
191139,5,"Oh, The Places You'll Go!",168
8079108,5,Wherever You Are My Love Will Find You,169
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",169
16101018,5,The Day the Crayons Quit,169
428249,5,Grover and the Everything in the Whole Wide World Museum,169
370493,5,The Giving Tree,169
113946,5,How the Grinch Stole Christmas!,169
301736,5,Guess How Much I Love You,169
19330,5,The Complete Tales,169
765281,5,Lady and the Tramp,169
883055,5,Hooway for Wodney Wat,169
77390,5,"Anne of Avonlea (Anne of Green Gables, #2)",170
17369219,5,"When Did You See Her Last? (All the Wrong Questions, #2)",170
2839,5,Bridge to Terabithia,170
125190,5,"Swallows and Amazons (Swallows and Amazons, #1)",170
84981,5,Tuck Everlasting,170
25237,5,The Eyes of the Amaryllis,170
13477819,5,"Who Could That Be at This Hour? (All the Wrong Questions, #1)",170
5,4,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",170
160629,4,"A Bear Called Paddington (Paddington, #1)",170
423156,4,King of the Wind: The Story of the Godolphin Arabian,170
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,171
28637454,5,Armstrong: The Adventurous Journey of a Mouse to the Moon,171
18570357,5,What Do You Do with an Idea?,171
28507895,5,"Ada Twist, Scientist",171
334818,5,Miss Rumphius,171
25785760,5,"Ida, Always",171
23310161,5,The Day the Crayons Came Home,171
18051269,5,The Girl and the Bicycle,171
16101018,5,The Day the Crayons Quit,171
25745002,5,Mother Bruce,171
17262290,5,"Journey (Journey Trilogy, #1)",172
7747422,5,It's a Book,172
12909091,5,The Pirates Next Door,172
10168924,5,Blackout,172
15790852,5,The Dark,172
15768811,5,Tea Rex,172
15927545,5,Brush of the Gods,172
1414607,4,Hug Time,172
18295821,4,The Adventures of Beekle: The Unimaginary Friend,172
138070,4,Flotsam,172
11387515,5,Wonder (Wonder #1),173
16101018,5,The Day the Crayons Quit,173
232958,5,I Love You Through and Through,173
30120,5,Falling Up,173
30119,5,Where the Sidewalk Ends,173
153540,5,The Little House,173
143981,5,The Water Hole,173
6534132,5,The Lion and the Mouse,173
46677,5,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",173
29291,5,Make Way for Ducklings,173
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,174
129771,5,The Other Side,174
28818766,5,The Journey,174
315882,5,Henry's Freedom Box: A True Story from the Underground Railroad,174
16101018,5,The Day the Crayons Quit,174
20949046,5,Maddi's Fridge,174
13588082,5,Each Kindness,174
127179,5,Library Lion,174
765654,5,Ish,174
18405521,5,Separate Is Never Equal: Sylvia Méndez and Her Family's Fight for Desegregation,174
765654,5,Ish,175
9673436,5,The Invention of Hugo Cabret,175
10427002,5,Do You Know Which Ones Will Grow?,175
17465447,5,"The Grimm Conclusion (A Tale Dark & Grimm, #3)",175
13513080,5,"In a Glass Grimmly (A Tale Dark & Grimm, #2)",175
18349884,5,"My Teacher Is a Monster! (No, I Am Not.)",175
7493149,5,Mirror Mirror: A Book of Reverso Poems,175
3636,5,"The Giver (The Giver, #1)",175
8725930,5,"The Interrupted Tale (The Incorrigible Children of Ashton Place, #4)",175
22509955,5,"The Terrible Two (The Terrible Two, #1)",175
11387515,5,Wonder (Wonder #1),176
11233988,5,I Want My Hat Back,176
28449045,5,When the Sea Turned to Silver,176
858586,5,The Library,176
23772,5,Green Eggs and Ham,176
125507,5,The True Story of the 3 Little Pigs,176
138070,5,Flotsam,176
17675379,5,Shackleton's Journey,176
7268995,5,A Sick Day for Amos McGee,176
25882558,5,A Boy Called Christmas,176
370493,5,The Giving Tree,177
157993,5,The Little Prince,177
11192642,5,Go the Fuck to Sleep,177
936500,5,"The Sky Is Falling (The Guests of War Trilogy, #1)",177
231826,5,A Handful of Time,177
14570,5,"Eight Cousins (Eight Cousins, #1)",177
80670,5,Otherwise Known as Sheila the Great (Fudge #2),177
2004357,5,"The Baby-Sitters Remember (The Baby-Sitters Club Super Special, #11)",177
433231,5,"Stacey and the Mystery of Stoneybrook (The Baby-Sitters Club, #35)",177
596642,5,"Stacey's Ex-Best Friend (The Baby-Sitters Club, #51)",177
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,178
18570357,5,What Do You Do with an Idea?,178
515904,5,"There is a Bird on Your Head! (Elephant & Piggie, #4)",178
21416421,5,"Waiting is Not Easy! (Elephant & Piggie, #22)",178
20949046,5,Maddi's Fridge,178
11233988,5,I Want My Hat Back,178
25745002,5,Mother Bruce,178
32956666,5,The Blue Hour,178
858586,5,The Library,178
24633190,5,Strictly No Elephants,178
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,179
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",179
11233988,5,I Want My Hat Back,179
15944573,5,"A Big Guy Took My Ball! (Elephant & Piggie, #19)",179
20821299,5,The Book with No Pictures,179
16669264,5,"My New Friend Is So Fun! (Elephant & Piggie, #21)",179
7747422,5,It's a Book,179
13513416,5,Penguin and Pinecone,179
20701998,5,"Emperor Pickletine Rides the Bus (Origami Yoda, #6)",179
13531024,5,This is Not My Hat,179
13588082,5,Each Kindness,180
25745002,5,Mother Bruce,180
127179,5,Library Lion,180
816487,5,The Sneetches and Other Stories,180
4948,5,The Very Hungry Caterpillar,180
30119,5,Where the Sidewalk Ends,180
420282,5,The Polar Express,180
313375,5,What Do People Do All Day?,180
19543,5,Where the Wild Things Are,180
886512,5,Jamberry,180
17290220,5,"Rosie Revere, Engineer",181
9677870,5,Press Here,181
11233988,5,I Want My Hat Back,181
12875557,5,Pete the Cat and His Four Groovy Buttons,181
232958,5,I Love You Through and Through,181
301736,5,Guess How Much I Love You,181
9466024,5,Pete the Cat: Rocking in My School Shoes,181
117140,5,Snuggle Puppy!,181
13531024,5,This is Not My Hat,181
857501,5,"Hand, Hand, Fingers, Thumb",181
334818,5,Miss Rumphius,182
11387515,5,Wonder (Wonder #1),182
113946,5,How the Grinch Stole Christmas!,182
301736,5,Guess How Much I Love You,182
19330,5,The Complete Tales,182
30118,5,A Light in the Attic,182
154927,5,Tops & Bottoms,182
849287,5,The Twelve Dancing Princesses,182
30119,5,Where the Sidewalk Ends,182
386272,5,The Sleeping Beauty,182
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",183
194870,5,The Complete Adventures of Peter Rabbit,183
887573,5,Something From Nothing,183
370493,5,The Giving Tree,183
113946,5,How the Grinch Stole Christmas!,183
19330,5,The Complete Tales,183
7784,5,The Lorax,183
191139,5,"Oh, The Places You'll Go!",183
1359156,5,I Want to Be Somebody New!,183
23772,5,Green Eggs and Ham,183
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,184
9677870,5,Press Here,184
17262290,5,"Journey (Journey Trilogy, #1)",184
20708773,5,"Quest (Journey Trilogy, #2)",184
20549446,5,Mix It Up!,184
765654,5,Ish,184
25817074,5,All Rise for the Honorable Perry T. Cook,184
858590,5,The Gardener,184
420282,5,The Polar Express,184
138070,5,Flotsam,184
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",185
6871646,5,Pete the Cat: I Love My White Shoes,185
13260645,5,A Little Book of Sloth,185
1033206,5,Mr. Putter & Tabby Pour the Tea,185
947148,5,Mr. Putter  Tabby Catch the Cold,185
20388087,5,Julia's House for Lost Creatures,185
9673436,5,The Invention of Hugo Cabret,185
6319,5,The BFG,185
1046326,5,Mr. Putter  Tabby Walk the Dog,185
29313,5,Sector 7,185
11387515,5,Wonder (Wonder #1),186
370493,5,The Giving Tree,186
301736,5,Guess How Much I Love You,186
7784,5,The Lorax,186
30118,5,A Light in the Attic,186
30120,5,Falling Up,186
4948,5,The Very Hungry Caterpillar,186
23772,5,Green Eggs and Ham,186
30119,5,Where the Sidewalk Ends,186
157993,5,The Little Prince,186
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,187
8319728,5,Beautiful Oops!,187
315882,5,Henry's Freedom Box: A True Story from the Underground Railroad,187
17061551,5,Dream Animals: A Bedtime Journey,187
863910,5,A Seed Is Sleepy,187
125422,5,An Egg Is Quiet,187
138070,5,Flotsam,187
1941283,5,"Four Feet, Two Sandals",187
6361822,5,The Rabbit Problem,187
9673436,5,The Invention of Hugo Cabret,187
25361885,5,Here Comes Valentine Cat,188
13531024,5,This is Not My Hat,188
25735875,5,The Bear and the Piano,188
6327,5,The Witches,188
25785700,5,"Oh No, Astro!",188
9822,5,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",188
6310,5,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",188
23281919,5,Circus Mirandus,188
25785698,5,The Night Gardener,188
6388479,5,Amelia Bedelia's First Day of School,188
33376257,5,After the Fall,189
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,189
29102876,5,Grand Canyon,189
28818766,5,The Journey,189
27247476,5,"The Thank You Book (Elephant & Piggie, #25)",189
33413919,5,The Vanderbeekers of 141st Street,189
27064348,5,Ms. Bixby's Last Day,189
34523572,5,Her Right Foot,189
25337548,5,The Ethan I Was Before,189
25329997,5,"Cry, Heart, But Never Break",189
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",190
29279220,5,Madeline Finn and the Library Dog,190
127179,5,Library Lion,190
113946,5,How the Grinch Stole Christmas!,190
20697464,5,Before After,190
20256610,5,Ivan: The Remarkable True Story of the Shopping Mall Gorilla,190
191139,5,"Oh, The Places You'll Go!",190
20549446,5,Mix It Up!,190
18701595,5,Here Comes Santa Cat,190
18295821,5,The Adventures of Beekle: The Unimaginary Friend,190
18570357,5,What Do You Do with an Idea?,191
6871646,5,Pete the Cat: I Love My White Shoes,191
13588082,5,Each Kindness,191
17140549,5,The Invisible Boy,191
20702049,5,In My Heart: A Book of Feelings,191
18295821,5,The Adventures of Beekle: The Unimaginary Friend,191
191113,5,Don't Let the Pigeon Drive the Bus!,191
20518967,5,Born in the Wild: Baby Mammals and Their Parents,191
14553643,5,A Rock Is Lively,191
140181,5,Zen Shorts,191
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",192
16101018,5,The Day the Crayons Quit,192
17262290,5,"Journey (Journey Trilogy, #1)",192
191139,5,"Oh, The Places You'll Go!",192
786256,5,Stellaluna,192
16285053,5,That Is Not a Good Idea!,192
6124878,5,Duck! Rabbit!,192
233093,5,The Cat in the Hat,192
17684972,5,Going Places,192
3636,5,"The Giver (The Giver, #1)",192
17290220,5,"Rosie Revere, Engineer",193
18295821,5,The Adventures of Beekle: The Unimaginary Friend,193
138070,5,Flotsam,193
18637033,5,The Crocodile Who Didn't like Water,193
27414464,5,Leave Me Alone!,193
23279189,5,The Wonder,193
19523456,5,Miss Hazeltine's Home for Shy and Fearful Cats,193
654177,5,Guji Guji,193
17333265,5,Mr. Tiger Goes Wild,193
2586990,5,The Three Robbers,193
4948,5,The Very Hungry Caterpillar,194
19543,5,Where the Wild Things Are,194
6319,5,The BFG,194
47281,5,Number the Stars,194
5,4,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",194
16101018,4,The Day the Crayons Quit,194
22693811,4,"The Penderwicks in Spring (The Penderwicks, #4)",194
191139,4,"Oh, The Places You'll Go!",194
7747422,4,It's a Book,194
710750,4,I Spy: A Book of Picture Riddles,194
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",195
1013383,5,The Gruffalo,195
315882,5,Henry's Freedom Box: A True Story from the Underground Railroad,195
11233988,5,I Want My Hat Back,195
280313,5,The Rough-Face Girl,195
25745002,5,Mother Bruce,195
37186,5,The Miraculous Journey of Edward Tulane,195
39106,5,Rosa,195
682920,5,"The Little Mouse, the Red Ripe Strawberry, and the Big Hungry Bear",195
154927,5,Tops & Bottoms,195
9677870,5,Press Here,196
6222756,5,Writing Picture Books: A Hands-On Guide from Story Creation to Publication,196
6871646,5,Pete the Cat: I Love My White Shoes,196
13624190,5,"Let's Go for a Drive! (Elephant & Piggie, #18)",196
11556479,5,The Duckling Gets a Cookie!?,196
30119,5,Where the Sidewalk Ends,196
191113,5,Don't Let the Pigeon Drive the Bus!,196
11594337,5,The One and Only Ivan,196
5983694,5,Where the Mountain Meets the Moon,196
6534132,5,The Lion and the Mouse,196
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",197
1032479,5,Peace At Last,197
1338654,5,Winnie the Witch,197
190343,5,Malory Towers (The first three books complete and unabridged),197
122967,5,The Ugly Duckling,197
140225,5,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",197
1033346,5,Kensuke's Kingdom,197
84369,5,"The Last Battle (Chronicles of Narnia, #7)",197
183742,5,"The Animals of Farthing Wood (Farthing Wood, #1)",197
301736,4,Guess How Much I Love You,197
20724592,5,Animalium,198
11387515,5,Wonder (Wonder #1),198
176972,5,The Annotated Alice: The Definitive Edition,198
515904,5,"There is a Bird on Your Head! (Elephant & Piggie, #4)",198
16101018,5,The Day the Crayons Quit,198
18689810,5,"Tales from a Not-So-Glam TV Star (Dork Diaries, #7)",198
11233988,5,I Want My Hat Back,198
17262290,5,"Journey (Journey Trilogy, #1)",198
18637037,5,Lindbergh: The Tale of a Flying Mouse,198
370493,5,The Giving Tree,198
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",199
887573,5,Something From Nothing,199
4948,5,The Very Hungry Caterpillar,199
2642142,5,The Wonderful Pigs of Jillian Jiggs,199
767680,5,If You Give a Mouse a Cookie,199
47558,5,"The Gashlycrumb Tinies (The Vinegar Works, #1)",199
407429,5,The Stinky Cheese Man and Other Fairly Stupid Tales,199
774001,5,Amelia Bedelia  (Amelia Bedelia #1),199
538300,5,"The Long Winter (Little House, #6)",199
37909,5,"Go Jump in the Pool! (MacDonald Hall, #2)",199
8079108,5,Wherever You Are My Love Will Find You,200
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",200
18570357,5,What Do You Do with an Idea?,200
370493,5,The Giving Tree,200
37186,5,The Miraculous Journey of Edward Tulane,200
22249668,5,Red: A Crayon's Story,200
624744,5,"Leonardo, the Terrible Monster",200
15814439,5,Mustache Baby,200
13538731,5,A Is for Musk Ox,200
22693815,5,"Families, Families, Families!",200
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",201
32940857,5,"Worlds Collide (The Land of Stories, #6)",201
20706320,5,"A Grimm Warning (The Land of Stories, #3)",201
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",201
24968392,5,"Beyond the Kingdoms (The Land of Stories, #4)",201
17722973,5,"The Enchantress Returns (The Land of Stories, #2)",201
23611997,5,"An Author's Odyssey (The Land of Stories, #5)",201
594361,5,The Lion King: A little Golden Book,201
1243806,5,But No Elephants,201
3579,5,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",201
22889878,5,"Sex is a Funny Word: A Book about Bodies, Feelings, and YOU",202
11233988,5,I Want My Hat Back,202
25745002,5,Mother Bruce,202
20821299,5,The Book with No Pictures,202
22249668,5,Red: A Crayon's Story,202
18295821,5,The Adventures of Beekle: The Unimaginary Friend,202
23167689,5,Trombone Shorty,202
25785628,5,Freedom in Congo Square,202
11594337,5,The One and Only Ivan,202
25897837,5,Maybe Something Beautiful: How Art Transformed a Neighborhood,202
11387515,5,Wonder (Wonder #1),203
37186,5,The Miraculous Journey of Edward Tulane,203
157993,5,The Little Prince,203
29102841,5,Forget Me Not,203
11594337,5,The One and Only Ivan,203
22571259,5,The Honest Truth,203
500799,5,Mick Harte Was Here,203
33158525,5,Wishtree,203
20575434,5,Rain Reign,203
22403130,5,Wish Girl,203
28507895,5,"Ada Twist, Scientist",204
9677870,5,Press Here,204
25745002,5,Mother Bruce,204
25332008,5,When Green Becomes Tomatoes: Poems for All Seasons,204
31625795,5,Jabari Jumps,204
31215005,5,The Legend of Rock Paper Scissors,204
23604390,5,The Princess and the Pony,204
25689038,5,Nobody Likes a Goblin,204
6319,5,The BFG,204
22504710,5,Castle Hangnail,204
17290220,5,"Rosie Revere, Engineer",205
13083239,5,The Fantastic Flying Books of Mr. Morris Lessmore,205
24819508,5,Finding Winnie: The True Story of the World's Most Famous Bear,205
9661136,5,"Should I Share My Ice Cream? (Elephant & Piggie, #15)",205
16029151,5,I Have a Dream,205
23310161,5,The Day the Crayons Came Home,205
11387515,5,Wonder (Wonder #1),205
6871646,5,Pete the Cat: I Love My White Shoes,205
27206444,5,Ada's Violin: The Story of the Recycled Orchestra of Paraguay,205
27064348,5,Ms. Bixby's Last Day,205
7846067,5,"We are in a Book! (Elephant & Piggie, #13)",206
17166733,5,"I'd Know You Anywhere, My Love",206
515904,5,"There is a Bird on Your Head! (Elephant & Piggie, #4)",206
139656,5,"I Love You, Stinky Face",206
30118,5,A Light in the Attic,206
328439,5,I Am a Bunny,206
4948,5,The Very Hungry Caterpillar,206
23772,5,Green Eggs and Ham,206
30119,5,Where the Sidewalk Ends,206
515905,5,"Knuffle Bunny Too: A Case of Mistaken Identity (Knuffle Bunny, #2)",206
5,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",207
18051269,5,The Girl and the Bicycle,207
3579,5,"The Complete Anne of Green Gables Boxed Set (Anne of Green Gables, #1-8)",207
16101018,5,The Day the Crayons Quit,207
11233988,5,I Want My Hat Back,207
30120,5,Falling Up,207
23772,5,Green Eggs and Ham,207
