book_id,title,average_rating,ratings_count,image_url,author_name
10591192,Bee & Bird,3.2,226,https://images.gr-assets.com/books/1312035525m/10591192.jpg,Craig Frazier
29991478,Bee & Me,3.86,122,https://images.gr-assets.com/books/1461537051m/29991478.jpg,Alison Jay
22718690,Bee Dance,3.47,148,https://images.gr-assets.com/books/1409498746m/22718690.jpg,Rick Chrustowski
1069088,Bee Frog,3.05,69,https://images.gr-assets.com/books/1320444757m/1069088.jpg,Martin Waddell
5396244,Bee-Wigged,3.8,236,https://images.gr-assets.com/books/1320506093m/5396244.jpg,Cece Bell
30613791,Bee: A Peek-Through Picture Book,4.0,205,https://images.gr-assets.com/books/1469412463m/30613791.jpg,Britta Teckentrup
24875978,"Been There, Done That: Writing Stories from Real Life (Been There, Done That, #1)",3.82,70,https://images.gr-assets.com/books/1426790436m/24875978.jpg,Mike Winchell
1954809,Beep Beep,3.65,107,https://images.gr-assets.com/books/1320421548m/1954809.jpg,Petr Horacek
12414402,Beep and Bah,3.8,261,https://images.gr-assets.com/books/1323498786m/12414402.jpg,James Burks
18699461,Beep! Beep! Go to Sleep!,4.09,476,https://images.gr-assets.com/books/1441987158m/18699461.jpg,Todd Tarpley
23597800,Bees Like Flowers (Mummy Nature #2),4.24,57,https://images.gr-assets.com/books/1416614001m/23597800.jpg,Rebecca Bielawski
2657891,Beethoven,3.08,56,https://images.gr-assets.com/books/1327411486m/2657891.jpg,Robert Tine
1575947,Beetle Bop,3.6,468,https://images.gr-assets.com/books/1328834440m/1575947.jpg,Denise Fleming
25582830,Beetle Boy (The Battle of the Beetles #1),4.15,457,https://images.gr-assets.com/books/1442590467m/25582830.jpg,M.G. Leonard
17457662,Beewitched,4.09,189,https://images.gr-assets.com/books/1363206819m/17457662.jpg,Julia Dweck
91244,"Beezus and Ramona (Ramona, #1)",3.97,77443,https://images.gr-assets.com/books/1408924681m/91244.jpg,Beverly Cleary
32792737,Before & After,4.09,85,https://images.gr-assets.com/books/1488139166m/32792737.jpg,Jean Jullien
20697464,Before After,4.35,575,https://images.gr-assets.com/books/1401075619m/20697464.jpg,Anne-Margot Ramstein
25332012,Before I Leave,3.93,396,https://images.gr-assets.com/books/1430945073m/25332012.jpg,Jessixa Bagley
27916086,Before I Wake Up...,3.51,116,https://images.gr-assets.com/books/1455623908m/27916086.jpg,Britta Teckentrup
1998421,Before I Was Your Mother,4.06,65,https://images.gr-assets.com/books/1328876016m/1998421.jpg,Kathryn Lasky
23719206,Before Morning,3.99,1098,https://images.gr-assets.com/books/1450236322m/23719206.jpg,Joyce Sidman
8215438,"Before There Was Mozart: The Story of Joseph Boulogne, Chevalier de Saint-George",3.97,64,https://images.gr-assets.com/books/1320538864m/8215438.jpg,Lesa Cline-Ransome
20724986,Before We Eat: From Farm to Table,3.83,120,https://images.gr-assets.com/books/1394411899m/20724986.jpg,Pat Brisson
27065877,Before You,3.7,165,https://images.gr-assets.com/books/1450236221m/27065877.jpg,Rebecca Doughty
8821960,Before You Came,3.79,147,https://images.gr-assets.com/books/1282200462m/8821960.jpg,Patricia MacLachlan
752167,Before You Were Born,4.2,69,https://images.gr-assets.com/books/1410170740m/752167.jpg,Jennifer Davis
22856176,"Before the Bell (Disney Fairies: The Never Girls, #9)",4.32,127,https://images.gr-assets.com/books/1413748820m/22856176.jpg,Kiki Thorpe
711443,"Beginners (The Gymnasts, #1)",3.87,195,https://images.gr-assets.com/books/1465103370m/711443.jpg,Elizabeth Levy
6184250,"Behind the Bit (Canterwood Crest, #3)",4.36,1730,https://images.gr-assets.com/books/1390128915m/6184250.jpg,Jessica Burkhart
25663514,Behind the Canvas,3.71,313,https://images.gr-assets.com/books/1435241912m/25663514.jpg,Alexander  Vance
81679,Behind the Mask,3.57,68,https://images.gr-assets.com/books/1316730287m/81679.jpg,Yangsook Choi
19547271,Behind the Scenes,3.8,51,https://images.gr-assets.com/books/1390409880m/19547271.jpg,Meg Tilly
17124735,Behold the Beautiful Dung Beetle,4.17,85,https://images.gr-assets.com/books/1375676084m/17124735.jpg,Cheryl Bardoe
203156,Behold the Bold Umbrellaphant: And Other Poems,4.02,298,https://images.gr-assets.com/books/1277214861m/203156.jpg,Jack Prelutsky
22929545,Behold! A Baby,3.75,91,https://images.gr-assets.com/books/1415428953m/22929545.jpg,Stephanie Watson
13592760,Being Frank,3.98,264,https://images.gr-assets.com/books/1344727921m/13592760.jpg,Donna W. Earnhardt
712213,Being Friends,4.13,111,https://images.gr-assets.com/books/1309213034m/712213.jpg,Karen Beaumont
11304505,Being Wendy,3.65,74,https://images.gr-assets.com/books/1319038726m/11304505.jpg,Fran Drescher
149580,Bel Ria: Dog of War,3.93,82,https://images.gr-assets.com/books/1320459736m/149580.jpg,Sheila Burnford
23604419,"Believe It or Not, My Brother Has a Monster!",3.45,53,https://images.gr-assets.com/books/1435790837m/23604419.jpg,Kenn Nesbitt
1509846,Believe: Mary Engelbreit's Christmas Treasury,4.42,52,https://images.gr-assets.com/books/1356513078m/1509846.jpg,Mary Engelbreit
10859993,Believing in Horses,4.63,51,https://images.gr-assets.com/books/1326880711m/10859993.jpg,Valerie Ormond
1324925,Belinda the Ballerina,3.92,178,https://images.gr-assets.com/books/1309286844m/1324925.jpg,Amy Young
18600189,"Bell's Big Move (Bell, #1)",4.05,558,https://images.gr-assets.com/books/1381961099m/18600189.jpg,Tom Shay-Zapien
6257567,"Bell's Star (Horse Diaries, #2)",4.26,423,https://images.gr-assets.com/books/1320436498m/6257567.jpg,Alison Hart
6069468,Bella & Bean,3.74,96,https://images.gr-assets.com/books/1305122712m/6069468.jpg,Rebecca Kai Dotlich
10427048,"Bella (The Puppy Place, #22)",4.38,250,https://images.gr-assets.com/books/1318109855m/10427048.jpg,Ellen Miles
18148204,Bella Lost and Found,3.4,53,https://images.gr-assets.com/books/1387767527m/18148204.jpg,Ryan O'Rourke
15842663,Bella Loves Bunny,3.73,79,https://images.gr-assets.com/books/1350959302m/15842663.jpg,David McPhail
28450990,Bella's Fall Coat,3.87,262,https://images.gr-assets.com/books/1463950122m/28450990.jpg,Lynn Plourde
16101047,Bella's Rules,3.32,145,https://images.gr-assets.com/books/1397424469m/16101047.jpg,Elissa Haden Guest
1385053,Belle,4.04,59,https://images.gr-assets.com/books/1328843141m/1385053.jpg,J. Elizabeth Mills
849993,Belle Prater's Boy,3.94,4217,https://images.gr-assets.com/books/1320404176m/849993.jpg,Ruth White
319382,Belle Teale,3.91,681,https://images.gr-assets.com/books/1381043082m/319382.jpg,Ann M. Martin
12802704,Belle the Birthday Fairy,4.14,323,https://images.gr-assets.com/books/1328838287m/12802704.jpg,Daisy Meadows
30556085,Belle's Discovery,4.11,104,https://images.gr-assets.com/books/1471277070m/30556085.jpg,Walt Disney Company
488883,Belly Button Book,4.21,6143,https://images.gr-assets.com/books/1404580436m/488883.jpg,Sandra Boynton
7907746,Bellyache: A Delicious Tale,4.39,64,https://images.gr-assets.com/books/1329977069m/7907746.jpg,Crystal Marcos
1685192,Below,3.94,110,https://images.gr-assets.com/books/1316638186m/1685192.jpg,Nina Crews
18527296,Ben & Zip: Two Short Friends,3.52,61,https://images.gr-assets.com/books/1382416717m/18527296.jpg,Joanne Linden
5092160,Ben 10 Alien Force: Ben 10 Returns,4.33,123,https://images.gr-assets.com/books/1320466595m/5092160.jpg,Elizabeth Hurchalla
18196153,Ben Banana Saves The Day,3.56,52,https://images.gr-assets.com/books/1373910703m/18196153.jpg,Dustin Ross
21469055,Ben Draws Trouble,3.72,241,https://images.gr-assets.com/books/1405301191m/21469055.jpg,Matt  Davies
13591217,Ben Loves Bear,3.8,119,https://images.gr-assets.com/books/1344718784m/13591217.jpg,David McPhail
15953633,Ben Rides On,3.7,316,https://images.gr-assets.com/books/1350328163m/15953633.jpg,Matt  Davies
26493548,Ben Says Goodbye,3.4,62,https://images.gr-assets.com/books/1442600605m/26493548.jpg,Sarah Ellis
827430,Ben and Me: An Astonishing Life of Benjamin Franklin by His Good Mouse Amos,3.82,2248,https://images.gr-assets.com/books/1344271490m/827430.jpg,Robert Lawson
20759539,"Beneath the Stone Forest  (The Kingdom of Wrenly, #6)",4.31,146,https://images.gr-assets.com/books/1417602036m/20759539.jpg,Jordan Quinn
18319629,Beneath the Sun,3.67,55,https://images.gr-assets.com/books/1381725664m/18319629.jpg,Melissa Stewart
23129935,Benjamin Bear in Brain Storms!: TOON Level 2,4.14,99,https://images.gr-assets.com/books/1414003226m/23129935.jpg,Philippe Coudray
11223180,Benjamin Bear in Fuzzy Thinking: TOON Level 2,3.82,310,https://images.gr-assets.com/books/1410978580m/11223180.jpg,Philippe Coudray
3171337,Benjamin Dove,3.69,88,https://images.gr-assets.com/books/1393787823m/3171337.jpg,Fridrik Erlings
24397048,Benjamin Franklin: Huge Pain in my...,2.99,64,https://images.gr-assets.com/books/1435696199m/24397048.jpg,Adam Mansbach
18316821,Benji Franklin: Kid Zillionaire (Benji Franklin: Kid Zillionaire #1),4.14,51,https://images.gr-assets.com/books/1384489569m/18316821.jpg,Raymond Bean
15000121,Benny Goodman & Teddy Wilson: Taking the Stage as the First Black-And-White Jazz Band in History,3.54,79,https://images.gr-assets.com/books/1384185636m/15000121.jpg,Lesa Cline-Ransome
1511403,Benny and Beautiful Baby Delilah,3.58,50,https://images.gr-assets.com/books/1309281973m/1511403.jpg,Jean Van Leeuwen
28818698,Benny and Penny in How To Say Goodbye: TOON Level 2,3.41,70,https://images.gr-assets.com/books/1456963290m/28818698.jpg,Geoffrey Hayes
13530986,Benny and Penny in Lights Out!: TOON Level 2,3.66,150,https://images.gr-assets.com/books/1410978551m/13530986.jpg,Geoffrey Hayes
6979398,Benny and Penny in the Toy Breaker: TOON Level 2,3.57,183,https://images.gr-assets.com/books/1335412708m/6979398.jpg,Geoffrey Hayes
13328441,Benny's Boogers: A Silly Rhyming Children's Picture Book,3.87,69,https://images.gr-assets.com/books/1346899306m/13328441.jpg,Xavier Finkley
12460529,Benny's Brigade,4.14,64,https://images.gr-assets.com/books/1328693258m/12460529.jpg,Arthur Bradford
863799,Benny's Pennies,3.84,101,https://images.gr-assets.com/books/1320396708m/863799.jpg,Pat Brisson
903004,Beowulf: Dragonslayer,3.54,272,https://images.gr-assets.com/books/1356447938m/903004.jpg,Rosemary Sutcliff
1129320,Berenstain Bears: We Like Kites,3.82,101,https://images.gr-assets.com/books/1320561850m/1129320.jpg,Stan Berenstain
23281827,Bernice Gets Carried Away,4.11,447,https://images.gr-assets.com/books/1413133560m/23281827.jpg,Hannah E. Harrison
11175858,"Bert & Ernie's First Book of Opposites (Sesame Street ""First"" Board Books)",3.36,50,https://images.gr-assets.com/books/1356909824m/11175858.jpg,Heather Au
1717775,Bertie Was a Watchdog,3.98,116,https://images.gr-assets.com/books/1320519997m/1717775.jpg,Rick Walton
6241417,Bertie: Just Like Daddy,3.15,51,https://images.gr-assets.com/books/1328829201m/6241417.jpg,Marcus Pfister
20454073,Besos for Baby: A Little Book of Kisses,3.94,118,https://images.gr-assets.com/books/1391416323m/20454073.jpg,Jen  Arena
659567,Bessie Smith and the Night Riders,3.95,62,https://images.gr-assets.com/books/1309286361m/659567.jpg,Sue Stauffacher
17457456,"Best Book Day Ever! (so far) (Tom Gates, #4.5)",4.34,648,https://images.gr-assets.com/books/1362330733m/17457456.jpg,Liz Pichon
23399303,Best Friend Next Door,4.04,276,https://images.gr-assets.com/books/1421890330m/23399303.jpg,Carolyn Mackler
850246,Best Friends,3.62,5268,https://images.gr-assets.com/books/1320453169m/850246.jpg,Jacqueline Wilson
2247182,"Best Friends (Main Street, #4)",4.0,729,https://images.gr-assets.com/books/1341755502m/2247182.jpg,Ann M. Martin
1304651,"Best Friends (Sweet Valley Twins, #1)",3.86,81,https://images.gr-assets.com/books/1320838667m/1304651.jpg,Francine Pascal
3823867,"Best Friends and Drama Queens (Allie Finkle's Rules for Girls, #3)",3.92,2171,https://images.gr-assets.com/books/1328840324m/3823867.jpg,Meg Cabot
110611,Best Friends for Frances,4.23,3670,https://images.gr-assets.com/books/1356004455m/110611.jpg,Russell Hoban
25689014,Best Frints in the Whole Universe,3.53,606,https://images.gr-assets.com/books/1442821189m/25689014.jpg,Antoinette Portis
18527500,"Best Kept Secret (Family Tree, #3)",3.87,220,https://images.gr-assets.com/books/1389053589m/18527500.jpg,Ann M. Martin
313356,Best Little Word Book Ever,4.33,2722,https://images.gr-assets.com/books/1320441794m/313356.jpg,Richard Scarry
19347306,Best Lowly Worm Book Ever!,4.06,67,https://images.gr-assets.com/books/1386711397m/19347306.jpg,Richard Scarry
28954098,Best in Snow,4.3,423,https://images.gr-assets.com/books/1476030226m/28954098.jpg,April Pulley Sayre
28899855,Best. Night. Ever.,4.13,52,https://images.gr-assets.com/books/1479759185m/28899855.jpg,Jen Malone
477899,"Betsy Was a Junior: A Betsy-Tacy High School Story (Betsy-Tacy, #7)",4.2,90,https://images.gr-assets.com/books/1387904766m/477899.jpg,Maud Hart Lovelace
7898,"Betsy and Joe (Betsy-Tacy, #8)",4.3,4058,https://images.gr-assets.com/books/1442805412m/7898.jpg,Maud Hart Lovelace
42486,"Betsy and Tacy Go Downtown (Betsy-Tacy, #4)",4.2,5711,https://images.gr-assets.com/books/1325044632m/42486.jpg,Maud Hart Lovelace
476550,Betsy and the Boys,4.0,204,https://images.gr-assets.com/books/1328875645m/476550.jpg,Carolyn Haywood
6506578,"Betsy and the Great World (Betsy-Tacy, #9)",4.17,65,https://images.gr-assets.com/books/1346422996m/6506578.jpg,Maud Hart Lovelace
7941,Betsy's Little Star,4.03,320,https://images.gr-assets.com/books/1396488681m/7941.jpg,Carolyn Haywood
818430,"Betsy-Tacy and Tib (Betsy-Tacy, #2)",4.18,312,https://images.gr-assets.com/books/1384258924m/818430.jpg,Maud Hart Lovelace
1357930,"Betsy~Tacy (Betsy-Tacy, #1)",4.07,175,https://images.gr-assets.com/books/1233358294m/1357930.jpg,Maud Hart Lovelace
13838303,Better Homes and Gardens New Junior Cook Book,3.89,104,https://images.gr-assets.com/books/1360057141m/13838303.jpg,Better Homes and Gardens
13414183,Better Nate Than Ever (Better Nate Than Ever #1),3.95,5729,https://images.gr-assets.com/books/1391970255m/13414183.jpg,Tim Federle
9917066,Better Than Weird,3.77,182,https://images.gr-assets.com/books/1328859053m/9917066.jpg,Anna Kerz
11923525,Better Than You,3.79,72,https://images.gr-assets.com/books/1320543488m/11923525.jpg,Trudy Ludwig
15812200,Betty Bunny Didn't Do It,3.58,281,https://images.gr-assets.com/books/1346939288m/15812200.jpg,Michael B. Kaplan
18701594,Betty Bunny Loves Easter,3.37,110,https://images.gr-assets.com/books/1403175512m/18701594.jpg,Michael B. Kaplan
15937109,Betty Bunny Wants a Goal,3.65,158,https://images.gr-assets.com/books/1372040211m/15937109.jpg,Michael B. Kaplan
751233,"Betty Crocker's Cook Book for Boys and Girls, Facsimile Edition",4.17,250,https://images.gr-assets.com/books/1360057370m/751233.jpg,Betty Crocker
22209105,Betty Goes Bananas,3.57,389,https://images.gr-assets.com/books/1400884948m/22209105.jpg,Steve Antony
506203,Between Earth  Sky: Legends of Native American Sacred Places,4.07,84,https://images.gr-assets.com/books/1270243586m/506203.jpg,Joseph Bruchac
272336,Between Madison and Palmetto,3.85,72,https://images.gr-assets.com/books/1432464476m/272336.jpg,Jacqueline Woodson
25026932,Between Shadows,3.27,50,https://images.gr-assets.com/books/1424983130m/25026932.jpg,Kathleen Cook Waldron
460747,Beverly Billingsly Borrows a Book,3.45,143,https://images.gr-assets.com/books/1328876952m/460747.jpg,Alexander Stadler
1634955,Beware Of Dog (McGrowl #1),3.91,183,https://images.gr-assets.com/books/1328868301m/1634955.jpg,Bob Balaban
539045,Beware Of The Storybook Wolves,4.01,404,https://images.gr-assets.com/books/1328869227m/539045.jpg,Lauren Child
1775593,Beware of the Bears!,3.8,58,https://images.gr-assets.com/books/1403173602m/1775593.jpg,Alan MacDonald
2881389,Beware of the Frog,3.85,525,https://images.gr-assets.com/books/1320489544m/2881389.jpg,William Bee
160613,"Beware the Fish! (MacDonald Hall, #3)",4.17,1295,https://images.gr-assets.com/books/1328767930m/160613.jpg,Gordon Korman
7708355,"Beware the Gingerbread House (Teen Power Inc., #5)",3.71,169,https://images.gr-assets.com/books/1355779840m/7708355.jpg,Emily Rodda
341592,"Beware! It's Friday the 13th (Dragon Slayers' Academy, #13)",4.06,252,https://images.gr-assets.com/books/1331508101m/341592.jpg,Kate McMullan
26892081,Beware! Space Junk! (Geronimo Stilton Spacemice #7),4.37,77,https://images.gr-assets.com/books/1447141105m/26892081.jpg,Geronimo Stilton
125534,"Beware, the Snowman (Goosebumps, #51)",3.54,3100,https://images.gr-assets.com/books/1344567513m/125534.jpg,R.L. Stine
5270770,Beyond Leveled Books 2nd Edition: Supporting Early and Transitional Readers in Grades K-5,4.34,50,https://images.gr-assets.com/books/1328750726m/5270770.jpg,Karen Szymusiak
607437,Beyond the Deepwoods (The Edge Chronicles: The Twig Saga #1; The Edge Chronicles #4),4.04,716,https://images.gr-assets.com/books/1350148593m/607437.jpg,Paul Stewart
5972040,Beyond the Grave (The 39 Clues #4),3.92,38585,https://images.gr-assets.com/books/1385209619m/5972040.jpg,Jude Watson
850289,Beyond the Horizon,4.14,439,https://images.gr-assets.com/books/1328866124m/850289.jpg,Lauren Brooke
24968392,"Beyond the Kingdoms (The Land of Stories, #4)",4.51,11418,https://images.gr-assets.com/books/1430009826m/24968392.jpg,Chris Colfer
924963,Beyond the Labyrinth,3.72,52,https://images.gr-assets.com/books/1364518853m/924963.jpg,Gillian Rubinstein
20381983,Beyond the Laughing Sky,3.89,214,https://images.gr-assets.com/books/1407105184m/20381983.jpg,Michelle Cuevas
1518739,Beyond the Pawpaw Trees: The Story of Anna Lavinia,4.42,128,https://images.gr-assets.com/books/1258574508m/1518739.jpg,Palmer Brown
25396567,Beyond the Pond,3.92,836,https://images.gr-assets.com/books/1429560516m/25396567.jpg,Joseph Kuefler
673994,Beyond the Ridge,4.0,56,https://images.gr-assets.com/books/1375646689m/673994.jpg,Paul Goble
23198739,"Beyond the Stars: Twelve Tales of Adventure, Magic and Wonder",3.95,53,https://images.gr-assets.com/books/1410360737m/23198739.jpg,Sarah Webb
7095181,Biblioburro: A True Story from Colombia,4.04,822,https://images.gr-assets.com/books/1311080135m/7095181.jpg,Jeanette Winter
30851255,Big & Little Questions,4.01,75,https://images.gr-assets.com/books/1482863451m/30851255.jpg,Julie Bowe
18667904,Big Bad Baby,3.48,118,https://images.gr-assets.com/books/1397425976m/18667904.jpg,Bruce Hale
18118585,Big Bad Bubble,3.83,686,https://images.gr-assets.com/books/1374654924m/18118585.jpg,Adam Rubin
22571255,Big Bad Detective Agency,3.65,262,https://images.gr-assets.com/books/1409185240m/22571255.jpg,Bruce Hale
17605484,Big Bad Wolf,3.69,126,https://images.gr-assets.com/books/1365393487m/17605484.jpg,Dosh Archer
1448670,Big Bad Wolves at School,3.76,147,https://images.gr-assets.com/books/1312910899m/1448670.jpg,Stephen Krensky
24905399,Big Bear Little Chair,3.56,334,https://images.gr-assets.com/books/1442896902m/24905399.jpg,Lizi Boyd
15861457,Big Bear's Big Boat,3.48,132,https://images.gr-assets.com/books/1360056705m/15861457.jpg,Eve Bunting
28954058,"Big Bear, Small Mouse",3.79,286,https://images.gr-assets.com/books/1466344062m/28954058.jpg,Karma Wilson
156931,Big Blue Whale: Read and Wonder,4.12,84,https://images.gr-assets.com/books/1320491148m/156931.jpg,Nicola Davies
28588025,"Big Bob, Little Bob",3.74,190,https://images.gr-assets.com/books/1457403223m/28588025.jpg,James Howe
1297654,Big Book of The Berenstain Bears,4.37,231,https://images.gr-assets.com/books/1320408794m/1297654.jpg,Stan Berenstain
9572736,Big Bouffant,3.87,164,https://images.gr-assets.com/books/1292284400m/9572736.jpg,Kate Hosford
488871,Big Box of Boynton Set 1!: Barnyard Dance! Pajama Time! Oh My Oh My Oh Dinosaurs!,4.56,197,https://images.gr-assets.com/books/1404581212m/488871.jpg,Sandra Boynton
290459,"Big Brother's in Love! (Sweet Valley Twins, #57)",3.51,244,https://images.gr-assets.com/books/1330946733m/290459.jpg,Francine Pascal
516591,"Big Brother, Little Brother",3.65,103,https://images.gr-assets.com/books/1309207207m/516591.jpg,Marci Curtis
18565483,Big Bug,3.85,530,https://images.gr-assets.com/books/1384724266m/18565483.jpg,Henry Cole
663483,Big Bug Surprise,3.69,117,https://images.gr-assets.com/books/1328866595m/663483.jpg,Julia Gran
26516171,Big Cat,3.39,122,https://images.gr-assets.com/books/1445790084m/26516171.jpg,Ethan Long
5630122,Big Cat Pepper,3.67,68,https://images.gr-assets.com/books/1316728807m/5630122.jpg,Elizabeth Partridge
26158605,"Big Cat, Little Cat",4.2,598,https://images.gr-assets.com/books/1464242884m/26158605.jpg,Elisha Cooper
4861394,"Big Cat, Small Cat",3.75,116,https://images.gr-assets.com/books/1328806081m/4861394.jpg,Ami Rubinger
13552178,Big Day Out,3.42,164,https://images.gr-assets.com/books/1332119158m/13552178.jpg,Jacqueline Wilson
803980,Big Egg,3.87,196,https://images.gr-assets.com/books/1333389919m/803980.jpg,Molly Coxe
25332081,Big Friends,3.88,283,https://images.gr-assets.com/books/1428639272m/25332081.jpg,Linda Sarah
6694787,Big Fun!,3.22,77,https://images.gr-assets.com/books/1400900715m/6694787.jpg,Tony DiTerlizzi
13330806,Big Girl Panties,4.21,171,https://images.gr-assets.com/books/1345666783m/13330806.jpg,Fran Manushkin
18928955,"Big Hair, Don't Care",4.53,330,https://images.gr-assets.com/books/1481650312m/18928955.jpg,Crystal Swain-Bates
22173100,Big Hero 6 Junior Novelization (Disney Big Hero 6),4.09,210,https://images.gr-assets.com/books/1407109631m/22173100.jpg,Walt Disney Company
20697439,Big Hero 6: Little Golden Book (Disney Big Hero 6),3.91,67,https://images.gr-assets.com/books/1407112265m/20697439.jpg,Walt Disney Company
31944919,Big Hid,3.54,89,https://images.gr-assets.com/books/1503618905m/31944919.jpg,Roisin Swales
15769352,Big John: The Life Story of John Gokongwei Jr.,4.25,75,https://images.gr-assets.com/books/1344996337m/15769352.jpg,Yvette Fernandez
3288106,Big Kicks,3.44,90,https://images.gr-assets.com/books/1320539585m/3288106.jpg,Bob Kolar
12089457,Big Little Brother,3.66,144,https://images.gr-assets.com/books/1328775159m/12089457.jpg,Kevin Kling
3235987,Big Little Elephant,3.48,54,https://images.gr-assets.com/books/1328875692m/3235987.jpg,Valeri Gorbachev
31939800,Big Little Hippo,3.62,97,https://images.gr-assets.com/books/1474819492m/31939800.jpg,Valeri Gorbachev
3339444,Big Little Monkey,3.02,58,https://images.gr-assets.com/books/1320552230m/3339444.jpg,Carole Lexa Schaefer
1298568,Big Max,4.06,220,https://images.gr-assets.com/books/1380495433m/1298568.jpg,Kin Platt
491576,Big Max and the Mystery of the Missing Giraffe,3.76,67,https://images.gr-assets.com/books/1384259864m/491576.jpg,Kin Platt
13531017,Big Mean Mike,4.06,536,https://images.gr-assets.com/books/1333579076m/13531017.jpg,Michelle Knudsen
878261,Big Momma Makes the World,4.31,167,https://images.gr-assets.com/books/1320467885m/878261.jpg,Phyllis Root
25816641,"Big Nate Blasts Off (Big Nate Novels, #8)",4.54,720,https://images.gr-assets.com/books/1445789737m/25816641.jpg,Lincoln Peirce
15818127,"Big Nate Flips Out (Big Nate Novels, #5)",4.43,4138,https://images.gr-assets.com/books/1355992783m/15818127.jpg,Lincoln Peirce
22573833,"Big Nate Lives It Up (Big Nate Novels, #7)",4.43,1531,https://images.gr-assets.com/books/1421011002m/22573833.jpg,Lincoln Peirce
34325197,Big Nate: A Good Old-Fashioned Wedgie,4.14,423,https://images.gr-assets.com/books/1487312393m/34325197.jpg,Lincoln Peirce
18053136,"Big Nate: In the Zone (Big Nate Novels, #6)",4.46,2443,https://images.gr-assets.com/books/1391304104m/18053136.jpg,Lincoln Peirce
12976618,Big Nate: The Boy With The Biggest Head in the World,4.17,220,https://images.gr-assets.com/books/1328003762m/12976618.jpg,Lincoln Peirce
18772051,Big Pigs,3.07,106,https://images.gr-assets.com/books/1385355569m/18772051.jpg,Leslie Helakoski
1920734,Big Pumpkin,4.25,54,https://images.gr-assets.com/books/1375646457m/1920734.jpg,Erica Silverman
13624682,Big Questions from Little People: And Simple Answers from Great Minds,3.86,692,https://images.gr-assets.com/books/1355055117m/13624682.jpg,Gemma Elwin Harris
123170,"Big Red (Big Red, #1)",4.11,16043,https://images.gr-assets.com/books/1320551723m/123170.jpg,Jim Kjelgaard
401730,Big Red Barn,4.18,10080,https://images.gr-assets.com/books/1393789955m/401730.jpg,Margaret Wise Brown
6629316,Big Red Lollipop,3.99,2722,https://images.gr-assets.com/books/1308058336m/6629316.jpg,Rukhsana Khan
17899639,Big Rig,3.65,162,https://images.gr-assets.com/books/1373223653m/17899639.jpg,Jamie Swenson
7838936,Big Rig Bugs,3.53,94,https://images.gr-assets.com/books/1312055788m/7838936.jpg,Kurt Cyrus
8032954,Big Scary Monster,3.49,176,https://images.gr-assets.com/books/1320446344m/8032954.jpg,Thomas Docherty
776145,"Big Sister, Little Sister",3.75,57,https://images.gr-assets.com/books/1417024192m/776145.jpg,Marci Curtis
13091710,Big Sisters Are the Best,4.22,58,https://images.gr-assets.com/books/1321909539m/13091710.jpg,Fran Manushkin
1627006,Big Smelly Bear,3.89,537,https://images.gr-assets.com/books/1328838081m/1627006.jpg,Britta Teckentrup
17261177,Big Snow,3.94,620,https://images.gr-assets.com/books/1362833706m/17261177.jpg,Jonathan Bean
17288691,"Big Snowman, Little Snowman",3.95,130,https://images.gr-assets.com/books/1375670568m/17288691.jpg,Tish Rabe
22825576,Big Tractor,3.38,115,https://images.gr-assets.com/books/1409807750m/22825576.jpg,Nathan Clement
11053767,Big Trouble in the Big Apple (Thea Stilton #8),4.38,1971,https://images.gr-assets.com/books/1328837998m/11053767.jpg,Thea Stilton
950742,Big Truck and Little Truck,3.39,55,https://images.gr-assets.com/books/1420928942m/950742.jpg,Jan Carr
559982,Big Truths for Little Kids,4.2,162,https://images.gr-assets.com/books/1369822613m/559982.jpg,Susan  Hunt
6414162,Big Truths for Young Hearts: Teaching and Learning the Greatness of God,4.22,353,https://images.gr-assets.com/books/1369822130m/6414162.jpg,Bruce A. Ware
859771,Big Wheels,3.54,62,https://images.gr-assets.com/books/1316131843m/859771.jpg,Anne F. Rockwell
11012854,Big Wig: A Little History of Hair,3.64,176,https://images.gr-assets.com/books/1328842681m/11012854.jpg,Kathleen Krull
6226468,Big Wolf and Little Wolf,4.15,404,https://images.gr-assets.com/books/1354209189m/6226468.jpg,Nadine Brun-Cosme
8720262,"Big Wolf and Little Wolf, Such a Beautiful Orange!",2.68,110,https://images.gr-assets.com/books/1300994126m/8720262.jpg,Nadine Brun-Cosme
6772123,"Big Wolf and Little Wolf, The Little Leaf That Wouldn't Fall",3.92,149,https://images.gr-assets.com/books/1312026347m/6772123.jpg,Nadine Brun-Cosme
33784361,Big Words for Little Geniuses,3.91,125,https://images.gr-assets.com/books/1489017995m/33784361.jpg,Susan  Patterson
18701070,Big and Small,3.83,97,https://images.gr-assets.com/books/1382923033m/18701070.jpg,Elizabeth Bennett
6415631,"Big and Small, Room for All",3.53,72,https://images.gr-assets.com/books/1320499869m/6415631.jpg,Jo Ellen Bogart
6344315,"Big, Bigger, Biggest!",4.05,221,https://images.gr-assets.com/books/1312025901m/6344315.jpg,Nancy Coffelt
21820412,Bigfoot is Missing!,3.28,179,https://images.gr-assets.com/books/1415581201m/21820412.jpg,J. Patrick Lewis
10178007,Bigger than a Bread Box,4.02,3297,https://images.gr-assets.com/books/1327892607m/10178007.jpg,Laurel Snyder
869046,Biggles Defends the Desert,3.86,115,https://images.gr-assets.com/books/1449231009m/869046.jpg,W.E. Johns
